station_address,latitude,longitude,free_bikes,ID,place_name,rating,place_address,result_ID
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Hakka Chopsticks,4.0,2940 Danforth Avenue,491
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Chopstick Foods,4.0,3300 Danforth Avenue,492
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Ghoroaa Restaurant,3.5,2994 Danforth Avenue,493
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Cafe D Taj,4.0,3342 Danforth Avenue,494
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Su-Good,4.0,2626 Danforth Ave,495
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Subhan Pizza,4.0,2970 Danforth Avenue,496
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Tim Hortons,4.5,3075 Danforth Ave,497
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Red Hot Tandoori,3.5,3030 Danforth Avenue,498
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Brown Box,3.5,3040 Danforth Avenue,499
Victoria Park Subway Station - SMART,43.6940155,-79.2889842,6,25,Danforth Roti Shop,4.0,2844 Danforth Avenue,500
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Queen of Persia,4.5,672A St Clair Avenue W,501
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Pukka,4.0,778 St. Clair Avenue W,502
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Nodo Restaurant,4.5,794 Saint Clair Avenue W,503
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Sea Witch Fish and Chips,4.0,636 Saint Clair Avenue W,504
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,CocoaLatte,4.0,671 St. Clair Avenue W,505
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Thai Noodle,3.5,62 Vaughan Road,506
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Just Another Burger Spot,5.0,630 Saint Clair Avenue W,507
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,FK,4.5,770 St Clair Avenue W,508
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Baker and Scone,4.0,693 St. Clair W,509
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Aviv Immigrant Kitchen,4.5,779 St. Clair Avenue W,510
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Emma's Country Kitchen,4.0,810 Saint Clair Avenue W,511
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Kiyo,4.5,1384 Bathurst Street,512
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Mezzetta Restaurant & Tapas Bar,3.5,681 Saint Clair Avenue W,513
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Bar Ape,4.5,283 Rushton Rd,514
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Ferro Bar & Cafe,3.5,769 Saint Clair Avenue W,515
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Dutch Dreams,4.0,36 Vaughan Road,516
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Fat Pasha,4.0,414 Dupont Street,517
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Moong Japanese Fusion Restaurant,3.5,570 St. Clair Avenue W,518
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Kibo Sushi House,3.5,701 Saint Clair Avenue W,519
Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,7,26,Churrasco of St Clair,3.5,679 St Clair Ave W,520
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Union Social Eatery,4.0,21 Saint Clair Avenue W,521
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Megumi Mazesoba,4.5,46 Saint Clair Avenue E,522
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Mary Be Kitchen,4.5,21B St. Clair Avenue W,523
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Holy Chuck,3.5,1450 Yonge Street,524
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Sushi Gen,3.0,1560 Yonge Street,525
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Capocaccia Trattoria,3.5,1366 Yonge Street,526
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Flaming Stove,4.5,21 Davisville Avenue,527
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Sunny Morning,4.0,1392 Yonge Street,528
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,The Bagel House,4.0,1438 Yonge Street,529
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,The Sprout,3.5,15 St.Clair Avenue W,530
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Umami Poke,4.5,1252 Yonge Street,531
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Barnsteiner's,3.5,1 Balmoral Avenue,532
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Mr Thai,2.5,1521 Yonge Street,533
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Ambiyan on Yonge,4.5,1560 Yonge Street,534
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Playa Cabana Taqueria,4.0,21 St Clair Avenue E,535
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Daeco Sushi,3.5,40 St Clair Avenue W,536
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Tamasha,3.5,1835 Yonge Street,537
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,The Red Lantern,3.5,228 Merton Street,538
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Zelden's Deli and Desserts,3.5,1446 Yonge Street,539
Lawton Blvd / Yonge St,43.6910667,-79.39535,13,27,Kiva's Bagel Bar,3.5,15 Saint Clair Avenue W,540
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Tabule Restaurant,4.0,2009 Yonge Street,541
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Flaming Stove,4.5,21 Davisville Avenue,542
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Khau Gully,4.0,1991 Yonge Street,543
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Little Sister,3.5,2031 Yonge Street,544
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Tamasha,3.5,1835 Yonge Street,545
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Hokkaido Ramen Santouka,4.5,2057 Yonge St,546
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Kramer's Bar & Grill,3.0,1915 Yonge Street,547
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Zezafoun Syrian Cuisine,4.5,4 Manor Road E,548
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Yukashi Japanese Cuisine,4.5,643A Mount Pleasant Road,549
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Oyster Mine,4.0,2035 Yonge Street,550
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,The Bull: A Firkin Pub,3.5,1835 Yonge Street,551
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Echo Sushi,4.0,2036 Yonge Street,552
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Bolan Thai Cuisine,4.0,709 Mount Pleasant Road,553
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Megumi Mazesoba,4.5,46 Saint Clair Avenue E,554
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Thai Express,3.5,1881 Yonge Street,555
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Lola Sushi,4.0,2070 Yonge Street,556
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Positano Restaurant,4.0,633 Mount Pleasant Road,557
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Zee Grill Seafood Restaurant & Oyster Bar,4.0,641 Mount Pleasant Road,558
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,Rachel's Coffee House,4.0,2011 Yonge Street,559
Yonge St / Davisville Ave,43.6975969,-79.39654,1,28,My Roti Place,4.0,2013 Yonge Street,560
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Pai Northern Thai Kitchen,4.5,18 Duncan Street,561
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Hunters Landing,3.5,82 Fort York Blvd,562
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Rodney's Oyster House,4.0,469 King Street W,563
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Gusto 101,4.0,101 Portland Street,564
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Mira,4.5,420A Wellington Street W,565
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Byblos,4.5,11 Duncan Street,566
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Sansotei Ramen,4.0,115 Fort York Boulevard,567
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Le Sélect Bistro,4.0,432 Wellington Street W,568
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Jacobs & Co. Steakhouse,4.5,12 Brant Street,569
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Alo Restaurant,4.5,163 Spadina Avenue,570
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Wvrst,4.0,609 King Street W,571
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Buca,4.0,604 King Street W,572
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Chubby's Jamaican Kitchen,4.0,104 Portland Street,573
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,The Morning After,3.5,88 Fort York Boulevard,574
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Khao San Road,4.0,11 Charlotte Street,575
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Lee,4.0,497 Richmond Street W,576
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Aloette,4.5,163 Spadina Avenue,577
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Akira Back,4.0,80 Blue Jays Way,578
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Wilbur Mexicana,4.0,552 King Street W,579
Fort York  Blvd / Capreol Ct,43.639832,-79.395954,26,29,Roywoods,3.5,121 Fort York Boulevard,580
St. George St / Bloor St W,43.667333,-79.399429,0,30,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W,581
St. George St / Bloor St W,43.667333,-79.399429,0,30,Fieramosca,4.5,36A Prince Arthur Avenue,582
St. George St / Bloor St W,43.667333,-79.399429,0,30,Rasa,4.5,196 Robert Street,583
St. George St / Bloor St W,43.667333,-79.399429,0,30,Yasu,4.5,81 Harbord Street,584
St. George St / Bloor St W,43.667333,-79.399429,0,30,Opus Restaurant,4.0,37 Prince Arthur Avenue,585
St. George St / Bloor St W,43.667333,-79.399429,0,30,Her Father's Cider Bar & Kitchen,4.5,119 Harbord Street,586
St. George St / Bloor St W,43.667333,-79.399429,0,30,Joso's,4.5,202 Davenport Road,587
St. George St / Bloor St W,43.667333,-79.399429,0,30,Blu Ristorante,4.0,90 Avenue Road,588
St. George St / Bloor St W,43.667333,-79.399429,0,30,Trattoria Nervosa,4.0,75 Yorkville Avenue,589
St. George St / Bloor St W,43.667333,-79.399429,0,30,Playa Cabana,4.0,111 Dupont Street,590
St. George St / Bloor St W,43.667333,-79.399429,0,30,KINKA IZAKAYA ANNEX,4.0,559 Bloor St W,591
St. George St / Bloor St W,43.667333,-79.399429,0,30,The Oxley,4.0,121 Yorkville Avenue,592
St. George St / Bloor St W,43.667333,-79.399429,0,30,Bar Mercurio,3.5,270 Bloor Street W,593
St. George St / Bloor St W,43.667333,-79.399429,0,30,PLANTA Yorkville,4.0,1221 Bay Street,594
St. George St / Bloor St W,43.667333,-79.399429,0,30,The Bedford Academy,3.5,36 Prince Arthur Ave,595
St. George St / Bloor St W,43.667333,-79.399429,0,30,Fresh Kitchen + Juice Bar,3.5,326 Bloor Street W,596
St. George St / Bloor St W,43.667333,-79.399429,0,30,Morton's The Steakhouse,4.0,4 Avenue Road,597
St. George St / Bloor St W,43.667333,-79.399429,0,30,Pig Out BBQ,4.0,650 Spadina Avenue,598
St. George St / Bloor St W,43.667333,-79.399429,0,30,Piano Piano,3.5,88 Harbord Street,599
St. George St / Bloor St W,43.667333,-79.399429,0,30,The Bata Shoe Museum,4.0,327 Bloor Street W,600
King St W / York St,43.6480008,-79.383177,22,31,Pai Northern Thai Kitchen,4.5,18 Duncan Street,601
King St W / York St,43.6480008,-79.383177,22,31,Cafe Landwer - Adelaide & University,4.0,165 University Avenue,602
King St W / York St,43.6480008,-79.383177,22,31,King Taps,4.0,100 King Street W,603
King St W / York St,43.6480008,-79.383177,22,31,Cactus Club Cafe,4.0,77 Adelaide Street W,604
King St W / York St,43.6480008,-79.383177,22,31,Canoe,4.0,66 Wellington Street  W,605
King St W / York St,43.6480008,-79.383177,22,31,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,606
King St W / York St,43.6480008,-79.383177,22,31,Richmond Station,4.5,1 Richmond Street W,607
King St W / York St,43.6480008,-79.383177,22,31,Estiatorio Volos,4.0,133 Richmond St W,608
King St W / York St,43.6480008,-79.383177,22,31,Earls Kitchen + Bar,3.5,150 King Street West,609
King St W / York St,43.6480008,-79.383177,22,31,Michael's on Simcoe,4.0,100 Simcoe Street,610
King St W / York St,43.6480008,-79.383177,22,31,Kōjin,4.0,190 University Ave,611
King St W / York St,43.6480008,-79.383177,22,31,Byblos,4.5,11 Duncan Street,612
King St W / York St,43.6480008,-79.383177,22,31,Chefs Hall,4.0,111 Richmond Street W,613
King St W / York St,43.6480008,-79.383177,22,31,Bymark,3.5,66 Wellington Street W,614
King St W / York St,43.6480008,-79.383177,22,31,Beerbistro,4.0,18 King Street E,615
King St W / York St,43.6480008,-79.383177,22,31,Pizzeria Libretto,3.5,155 University Avenue,616
King St W / York St,43.6480008,-79.383177,22,31,Library Bar,4.0,100 Front Street W,617
King St W / York St,43.6480008,-79.383177,22,31,Lee Chen Asian Bistro - King,4.0,214 King Street W,618
King St W / York St,43.6480008,-79.383177,22,31,Lobster Burger Bar,4.0,214 King Street W,619
King St W / York St,43.6480008,-79.383177,22,31,John & Sons Oyster House,4.0,56 Temperance Street,620
University Ave / Elm St,43.656518,-79.389099,6,32,Dzo Viet Eatery,4.0,308 Dundas Street W,621
University Ave / Elm St,43.656518,-79.389099,6,32,Pai Northern Thai Kitchen,4.5,18 Duncan Street,622
University Ave / Elm St,43.656518,-79.389099,6,32,Sansotei Ramen,4.0,179 Dundas Street W,623
University Ave / Elm St,43.656518,-79.389099,6,32,Koh Lipe,4.0,35 Baldwin Street,624
University Ave / Elm St,43.656518,-79.389099,6,32,Richmond Station,4.5,1 Richmond Street W,625
University Ave / Elm St,43.656518,-79.389099,6,32,Omai Restaurant,4.0,3 Baldwin Street,626
University Ave / Elm St,43.656518,-79.389099,6,32,Mogouyan Hand-Pulled Noodles,4.5,124 Dundas St W,627
University Ave / Elm St,43.656518,-79.389099,6,32,Byblos,4.5,11 Duncan Street,628
University Ave / Elm St,43.656518,-79.389099,6,32,Gyubee Japanese Grill - Dundas,4.5,157 Dundas St W,629
University Ave / Elm St,43.656518,-79.389099,6,32,Hong Shing Chinese Restaurant,3.5,195 Dundas Street W,630
University Ave / Elm St,43.656518,-79.389099,6,32,Manpuku Japanese Eatery,4.0,105 McCaul Street,631
University Ave / Elm St,43.656518,-79.389099,6,32,Yuugi Izakaya,4.5,49 Baldwin Street,632
University Ave / Elm St,43.656518,-79.389099,6,32,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,633
University Ave / Elm St,43.656518,-79.389099,6,32,Alo Restaurant,4.5,163 Spadina Avenue,634
University Ave / Elm St,43.656518,-79.389099,6,32,1915 Lan Zhou Ramen,4.0,185 Dundas Street W,635
University Ave / Elm St,43.656518,-79.389099,6,32,Adega Restaurante,4.0,33 Elm St,636
University Ave / Elm St,43.656518,-79.389099,6,32,Aloette,4.5,163 Spadina Avenue,637
University Ave / Elm St,43.656518,-79.389099,6,32,Midi Bistro,3.5,168 McCaul Street,638
University Ave / Elm St,43.656518,-79.389099,6,32,The Queen And Beaver Public House,4.0,35 Elm Street,639
University Ave / Elm St,43.656518,-79.389099,6,32,Light Cafe,4.0,23 Baldwin Street,640
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Megumi Mazesoba,4.5,46 Saint Clair Avenue E,641
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Scaramouche Restaurant Pasta Bar & Grill,4.5,1 Benvenuto Place,642
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Capocaccia Trattoria,3.5,1366 Yonge Street,643
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Union Social Eatery,4.0,21 Saint Clair Avenue W,644
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Holy Chuck,3.5,1450 Yonge Street,645
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Sunny Morning,4.0,1392 Yonge Street,646
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Barnsteiner's,3.5,1 Balmoral Avenue,647
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Mary Be Kitchen,4.5,21B St. Clair Avenue W,648
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,The Bagel House,4.0,1438 Yonge Street,649
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Umami Poke,4.5,1252 Yonge Street,650
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Terroni,3.0,1095 Yonge Street,651
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Playa Cabana Taqueria,4.0,21 St Clair Avenue E,652
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Boxcar Social,4.0,1208 Yonge Street,653
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Sorrel,3.5,1158 Yonge Street,654
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Rosedale Diner,3.5,1164 Yonge Street,655
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Zelden's Deli and Desserts,3.5,1446 Yonge Street,656
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Twisted Indian Wraps,4.5,60 St Clair Avenue East,657
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Boccone Deli & Pizza,4.0,1378 Yonge Street,658
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,The Sprout,3.5,15 St.Clair Avenue W,659
Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,3,33,Tamasha,3.5,1835 Yonge Street,660
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Sugo,4.5,1281 Bloor Street W,661
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Barque Smokehouse,4.0,299 Roncesvalles Avenue,662
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,The Gaslight,4.5,1426 Bloor Street W,663
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,The Commoner,4.0,2067 Dundas Street W,664
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Bawara,4.5,1570 Bloor St W,665
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Outpost Coffee Roasters,4.5,1578 Bloor Street W,666
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Osaka Sushi Japanese Restaurant,4.0,1620 Bloor Street W,667
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Musoshin Ramen,4.0,9 Boustead Ave,668
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Honest Weight,4.5,2766 Dundas Street W,669
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Whelan's Gate Gastropub,4.5,1663 Bloor Street W,670
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,King Slice,3.5,1598 Bloor St W,671
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Pizzeria Defina,4.0,321 Roncesvalles Ave,672
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Fantasy Kitchen,5.0,2385 Dundas Street W,673
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Pita Boss Grill Toronto,4.5,1566 Bloor Street W,674
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,La Cubana,3.5,392 Roncesvalles Avenue,675
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Ali Baba's Middle Eastern Cuisine,3.5,2202 Dundas Street W,676
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Mister Yummy,4.0,2340 Dundas Street W,677
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,The Mugshot Tavern,4.0,1729 Bloor Street W,678
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Juniors Pizza,4.0,2243 Dundas Street W,679
Bloor St W / Dundas St W,43.6563889,-79.45166666666667,1,34,Kibo Sushi House,4.5,1415 Bloor Street W,680
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Pai Northern Thai Kitchen,4.5,18 Duncan Street,681
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Gusto 101,4.0,101 Portland Street,682
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Byblos,4.5,11 Duncan Street,683
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Rodney's Oyster House,4.0,469 King Street W,684
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Sansotei Ramen,4.0,115 Fort York Boulevard,685
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Wvrst,4.0,609 King Street W,686
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Hunters Landing,3.5,82 Fort York Blvd,687
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Mira,4.5,420A Wellington Street W,688
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Buca,4.0,604 King Street W,689
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,The Morning After,3.5,88 Fort York Boulevard,690
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Chubby's Jamaican Kitchen,4.0,104 Portland Street,691
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Jacobs & Co. Steakhouse,4.5,12 Brant Street,692
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Lee,4.0,497 Richmond Street W,693
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Le Sélect Bistro,4.0,432 Wellington Street W,694
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Khao San Road,4.0,11 Charlotte Street,695
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Wilbur Mexicana,4.0,552 King Street W,696
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Campechano Taquería,4.0,504 Adelaide Street W,697
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,La Palette,4.0,492 Queen Street W,698
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Akira Back,4.0,80 Blue Jays Way,699
Bathurst St / Fort York Blvd,43.639179,-79.399595,11,35,Roywoods,3.5,121 Fort York Boulevard,700
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Rasa,4.5,196 Robert Street,701
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Her Father's Cider Bar & Kitchen,4.5,119 Harbord Street,702
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Yasu,4.5,81 Harbord Street,703
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Piano Piano,3.5,88 Harbord Street,704
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Pig Out BBQ,4.0,650 Spadina Avenue,705
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Harbord House,3.5,124 Harbord Street,706
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Dreyfus,4.0,96 Harbord Street,707
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Ramen Isshin,4.5,421 College Street,708
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Almond Butterfly Harbord Bakeshop & Cafe,4.5,100 Harbord Street,709
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Saigon Lotus,4.5,6 St Andrew Street,710
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,DaiLo,4.0,503 College Street,711
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Bar Raval,4.0,505 College Street,712
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Seven Lives Tacos y Mariscos,4.5,72 Kensington Avenue,713
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Dzo Viet Eatery,4.0,308 Dundas Street W,714
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,KINKA IZAKAYA ANNEX,4.0,559 Bloor St W,715
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Akai Sushi,4.0,168 Major Street,716
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Grey Gardens,4.5,199 Augusta Avenue,717
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W,718
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Fieramosca,4.5,36A Prince Arthur Avenue,719
Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,0,36,Magic Noodle,3.0,93 Harbord Street,720
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Honest Weight,4.5,2766 Dundas Street W,721
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Indie Ale House,4.0,2876 Dundas Street W,722
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,The Hole In the Wall,4.5,2867 Dundas Street W,723
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Luna Junction,4.5,2800 Dundas St W,724
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Tuckshop Kitchen,4.5,1640 Dupont Street,725
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Nodo - Junction,4.0,2885 Dundas Street West,726
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Mattachioni,4.0,1617 Dupont Street,727
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Chica's Nashville Hot Chicken,4.5,2853 Dundas Street W,728
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,When The Pig Came Home,4.5,384 Keele Street,729
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Cool Hand of a Girl,3.5,2804 Dundas Street W,730
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,The Butternut Baking,4.5,2743 Dundas Street W,731
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,The Alpine,4.0,2872 Dundas Street W,732
Cariboo Ave / Railpath Trail,43.66666667,-79.45833333333334,2,37,Isaan Der,4.0,2961 Dundas Street W,733
