ID,place_name,rating,place_address
27,Tamasha,3.5,1835 Yonge Street
27,The Red Lantern,3.5,228 Merton Street
27,Zelden's Deli and Desserts,3.5,1446 Yonge Street
27,Kiva's Bagel Bar,3.5,15 Saint Clair Avenue W
28,Tabule Restaurant,4.0,2009 Yonge Street
28,Flaming Stove,4.5,21 Davisville Avenue
28,Khau Gully,4.0,1991 Yonge Street
28,Little Sister,3.5,2031 Yonge Street
28,Tamasha,3.5,1835 Yonge Street
28,Hokkaido Ramen Santouka,4.5,2057 Yonge St
28,Kramer's Bar & Grill,3.0,1915 Yonge Street
28,Zezafoun Syrian Cuisine,4.5,4 Manor Road E
28,Yukashi Japanese Cuisine,4.5,643A Mount Pleasant Road
28,Oyster Mine,4.0,2035 Yonge Street
28,The Bull: A Firkin Pub,3.5,1835 Yonge Street
28,Echo Sushi,4.0,2036 Yonge Street
28,Bolan Thai Cuisine,4.0,709 Mount Pleasant Road
28,Megumi Mazesoba,4.5,46 Saint Clair Avenue E
28,Thai Express,3.5,1881 Yonge Street
28,Lola Sushi,4.0,2070 Yonge Street
28,Positano Restaurant,4.0,633 Mount Pleasant Road
28,Zee Grill Seafood Restaurant & Oyster Bar,4.0,641 Mount Pleasant Road
28,Rachel's Coffee House,4.0,2011 Yonge Street
28,My Roti Place,4.0,2013 Yonge Street
29,Pai Northern Thai Kitchen,4.5,18 Duncan Street
29,Hunters Landing,3.5,82 Fort York Blvd
29,Rodney's Oyster House,4.0,469 King Street W
29,Gusto 101,4.0,101 Portland Street
29,Mira,4.5,420A Wellington Street W
29,Byblos,4.5,11 Duncan Street
29,Sansotei Ramen,4.0,115 Fort York Boulevard
29,Le Sélect Bistro,4.0,432 Wellington Street W
29,Jacobs & Co. Steakhouse,4.5,12 Brant Street
29,Alo Restaurant,4.5,163 Spadina Avenue
29,Wvrst,4.0,609 King Street W
29,Buca,4.0,604 King Street W
29,Chubby's Jamaican Kitchen,4.0,104 Portland Street
29,The Morning After,3.5,88 Fort York Boulevard
29,Khao San Road,4.0,11 Charlotte Street
29,Lee,4.0,497 Richmond Street W
29,Aloette,4.5,163 Spadina Avenue
29,Akira Back,4.0,80 Blue Jays Way
29,Wilbur Mexicana,4.0,552 King Street W
29,Roywoods,3.5,121 Fort York Boulevard
30,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W
30,Fieramosca,4.5,36A Prince Arthur Avenue
30,Rasa,4.5,196 Robert Street
30,Yasu,4.5,81 Harbord Street
30,Opus Restaurant,4.0,37 Prince Arthur Avenue
30,Her Father's Cider Bar & Kitchen,4.5,119 Harbord Street
30,Joso's,4.5,202 Davenport Road
30,Blu Ristorante,4.0,90 Avenue Road
30,Trattoria Nervosa,4.0,75 Yorkville Avenue
30,Playa Cabana,4.0,111 Dupont Street
30,KINKA IZAKAYA ANNEX,4.0,559 Bloor St W
30,The Oxley,4.0,121 Yorkville Avenue
30,Bar Mercurio,3.5,270 Bloor Street W
30,PLANTA Yorkville,4.0,1221 Bay Street
30,The Bedford Academy,3.5,36 Prince Arthur Ave
30,Fresh Kitchen + Juice Bar,3.5,326 Bloor Street W
30,Morton's The Steakhouse,4.0,4 Avenue Road
30,Pig Out BBQ,4.0,650 Spadina Avenue
30,Piano Piano,3.5,88 Harbord Street
30,The Bata Shoe Museum,4.0,327 Bloor Street W
31,Pai Northern Thai Kitchen,4.5,18 Duncan Street
31,Cafe Landwer - Adelaide & University,4.0,165 University Avenue
31,King Taps,4.0,100 King Street W
31,Cactus Club Cafe,4.0,77 Adelaide Street W
31,Canoe,4.0,66 Wellington Street  W
31,The Keg Steakhouse + Bar - York Street,4.0,165 York Street
31,Richmond Station,4.5,1 Richmond Street W
31,Estiatorio Volos,4.0,133 Richmond St W
31,Earls Kitchen + Bar,3.5,150 King Street West
31,Michael's on Simcoe,4.0,100 Simcoe Street
31,Kōjin,4.0,190 University Ave
31,Byblos,4.5,11 Duncan Street
31,Chefs Hall,4.0,111 Richmond Street W
31,Bymark,3.5,66 Wellington Street W
31,Beerbistro,4.0,18 King Street E
31,Pizzeria Libretto,3.5,155 University Avenue
31,Library Bar,4.0,100 Front Street W
31,Lee Chen Asian Bistro - King,4.0,214 King Street W
31,Lobster Burger Bar,4.0,214 King Street W
31,John & Sons Oyster House,4.0,56 Temperance Street
32,Dzo Viet Eatery,4.0,308 Dundas Street W
32,Pai Northern Thai Kitchen,4.5,18 Duncan Street
32,Sansotei Ramen,4.0,179 Dundas Street W
32,Koh Lipe,4.0,35 Baldwin Street
32,Richmond Station,4.5,1 Richmond Street W
32,Omai Restaurant,4.0,3 Baldwin Street
32,Mogouyan Hand-Pulled Noodles,4.5,124 Dundas St W
32,Byblos,4.5,11 Duncan Street
32,Gyubee Japanese Grill - Dundas,4.5,157 Dundas St W
32,Hong Shing Chinese Restaurant,3.5,195 Dundas Street W
32,Manpuku Japanese Eatery,4.0,105 McCaul Street
32,Yuugi Izakaya,4.5,49 Baldwin Street
32,The Keg Steakhouse + Bar - York Street,4.0,165 York Street
32,Alo Restaurant,4.5,163 Spadina Avenue
32,1915 Lan Zhou Ramen,4.0,185 Dundas Street W
32,Adega Restaurante,4.0,33 Elm St
32,Aloette,4.5,163 Spadina Avenue
32,Midi Bistro,3.5,168 McCaul Street
32,The Queen And Beaver Public House,4.0,35 Elm Street
32,Light Cafe,4.0,23 Baldwin Street
33,Megumi Mazesoba,4.5,46 Saint Clair Avenue E
33,Scaramouche Restaurant Pasta Bar & Grill,4.5,1 Benvenuto Place
33,Capocaccia Trattoria,3.5,1366 Yonge Street
33,Union Social Eatery,4.0,21 Saint Clair Avenue W
33,Holy Chuck,3.5,1450 Yonge Street
33,Sunny Morning,4.0,1392 Yonge Street
33,Barnsteiner's,3.5,1 Balmoral Avenue
33,Mary Be Kitchen,4.5,21B St. Clair Avenue W
33,The Bagel House,4.0,1438 Yonge Street
33,Umami Poke,4.5,1252 Yonge Street
33,Terroni,3.0,1095 Yonge Street
33,Playa Cabana Taqueria,4.0,21 St Clair Avenue E
33,Boxcar Social,4.0,1208 Yonge Street
33,Sorrel,3.5,1158 Yonge Street
33,Rosedale Diner,3.5,1164 Yonge Street
33,Zelden's Deli and Desserts,3.5,1446 Yonge Street
33,Twisted Indian Wraps,4.5,60 St Clair Avenue East
33,Boccone Deli & Pizza,4.0,1378 Yonge Street
33,The Sprout,3.5,15 St.Clair Avenue W
33,Tamasha,3.5,1835 Yonge Street
34,Sugo,4.5,1281 Bloor Street W
34,Barque Smokehouse,4.0,299 Roncesvalles Avenue
34,The Gaslight,4.5,1426 Bloor Street W
34,The Commoner,4.0,2067 Dundas Street W
34,Bawara,4.5,1570 Bloor St W
34,Outpost Coffee Roasters,4.5,1578 Bloor Street W
34,Osaka Sushi Japanese Restaurant,4.0,1620 Bloor Street W
34,Musoshin Ramen,4.0,9 Boustead Ave
34,Honest Weight,4.5,2766 Dundas Street W
34,Whelan's Gate Gastropub,4.5,1663 Bloor Street W
34,King Slice,3.5,1598 Bloor St W
34,Pizzeria Defina,4.0,321 Roncesvalles Ave
34,Fantasy Kitchen,5.0,2385 Dundas Street W
34,Pita Boss Grill Toronto,4.5,1566 Bloor Street W
34,La Cubana,3.5,392 Roncesvalles Avenue
34,Ali Baba's Middle Eastern Cuisine,3.5,2202 Dundas Street W
34,Mister Yummy,4.0,2340 Dundas Street W
34,The Mugshot Tavern,4.0,1729 Bloor Street W
34,Juniors Pizza,4.0,2243 Dundas Street W
34,Kibo Sushi House,4.5,1415 Bloor Street W
35,Pai Northern Thai Kitchen,4.5,18 Duncan Street
35,Gusto 101,4.0,101 Portland Street
35,Byblos,4.5,11 Duncan Street
35,Rodney's Oyster House,4.0,469 King Street W
35,Sansotei Ramen,4.0,115 Fort York Boulevard
35,Wvrst,4.0,609 King Street W
35,Hunters Landing,3.5,82 Fort York Blvd
35,Mira,4.5,420A Wellington Street W
35,Buca,4.0,604 King Street W
35,The Morning After,3.5,88 Fort York Boulevard
35,Chubby's Jamaican Kitchen,4.0,104 Portland Street
35,Jacobs & Co. Steakhouse,4.5,12 Brant Street
35,Lee,4.0,497 Richmond Street W
35,Le Sélect Bistro,4.0,432 Wellington Street W
35,Khao San Road,4.0,11 Charlotte Street
35,Wilbur Mexicana,4.0,552 King Street W
35,Campechano Taquería,4.0,504 Adelaide Street W
35,La Palette,4.0,492 Queen Street W
35,Akira Back,4.0,80 Blue Jays Way
35,Roywoods,3.5,121 Fort York Boulevard
36,Rasa,4.5,196 Robert Street
36,Her Father's Cider Bar & Kitchen,4.5,119 Harbord Street
36,Yasu,4.5,81 Harbord Street
36,Piano Piano,3.5,88 Harbord Street
36,Pig Out BBQ,4.0,650 Spadina Avenue
36,Harbord House,3.5,124 Harbord Street
36,Dreyfus,4.0,96 Harbord Street
36,Ramen Isshin,4.5,421 College Street
36,Almond Butterfly Harbord Bakeshop & Cafe,4.5,100 Harbord Street
36,Saigon Lotus,4.5,6 St Andrew Street
36,DaiLo,4.0,503 College Street
36,Bar Raval,4.0,505 College Street
36,Seven Lives Tacos y Mariscos,4.5,72 Kensington Avenue
36,Dzo Viet Eatery,4.0,308 Dundas Street W
36,KINKA IZAKAYA ANNEX,4.0,559 Bloor St W
36,Akai Sushi,4.0,168 Major Street
36,Grey Gardens,4.5,199 Augusta Avenue
36,Gyubee Japanese Grill - Bloor,4.0,335 Bloor Street W
36,Fieramosca,4.5,36A Prince Arthur Avenue
36,Magic Noodle,3.0,93 Harbord Street
37,Honest Weight,4.5,2766 Dundas Street W
37,Indie Ale House,4.0,2876 Dundas Street W
37,The Hole In the Wall,4.5,2867 Dundas Street W
37,Luna Junction,4.5,2800 Dundas St W
37,Tuckshop Kitchen,4.5,1640 Dupont Street
37,Nodo - Junction,4.0,2885 Dundas Street West
37,Mattachioni,4.0,1617 Dupont Street
37,Chica's Nashville Hot Chicken,4.5,2853 Dundas Street W
37,When The Pig Came Home,4.5,384 Keele Street
37,Cool Hand of a Girl,3.5,2804 Dundas Street W
37,The Butternut Baking,4.5,2743 Dundas Street W
37,The Alpine,4.0,2872 Dundas Street W
37,Isaan Der,4.0,2961 Dundas Street W
37,Playa Cabana Cantina,3.5,2883 Dundas Street W
37,Taste Seduction,4.5,399 Keele Street
37,Rancho Relaxo To Go,3.5,1635 Dupont Street
37,West Toronto Rail Path,5.0,Cariboo Ave
37,Tam Vietnamese Street Food & Cafe,4.5,369 Keele Street
37,Lucia,4.0,1595 Dupont Street
37,Baguette & Co,4.5,2772 Dundas St W
38,Sugo,4.5,1281 Bloor Street W
38,Osaka Sushi Japanese Restaurant,4.0,1620 Bloor Street W
38,Bawara,4.5,1570 Bloor St W
38,Whelan's Gate Gastropub,4.5,1663 Bloor Street W
38,Outpost Coffee Roasters,4.5,1578 Bloor Street W
38,The Gaslight,4.5,1426 Bloor Street W
38,King Slice,3.5,1598 Bloor St W
38,Honest Weight,4.5,2766 Dundas Street W
38,The Commoner,4.0,2067 Dundas Street W
38,Fantasy Kitchen,5.0,2385 Dundas Street W
38,Musoshin Ramen,4.0,9 Boustead Ave
38,Luna Junction,4.5,2800 Dundas St W
38,Pizzeria Defina,4.0,321 Roncesvalles Ave
38,Pita Boss Grill Toronto,4.5,1566 Bloor Street W
38,The Merseyside,4.5,2413 Dundas Street W
38,La Cubana,3.5,392 Roncesvalles Avenue
38,The Mugshot Tavern,4.0,1729 Bloor Street W
38,Mister Yummy,4.0,2340 Dundas Street W
38,Chica's Nashville Hot Chicken,4.5,2853 Dundas Street W
38,Hula Girl Espresso Boutique,4.0,2473 Dundas Street W
39,The Cottage Cheese,4.5,64 Oxford Street
39,Ramen Isshin,4.5,421 College Street
39,The Burgernator,4.0,269 Augusta Avenue
39,Voodoo Child,4.0,388 College Street
39,Otto's Berlin Döner,4.0,256 Augusta Avenue
39,Bar Raval,4.0,505 College Street
39,DaiLo,4.0,503 College Street
39,Rasa,4.5,196 Robert Street
39,Grey Gardens,4.5,199 Augusta Avenue
39,El Trompo Taco Bar,4.0,277 Augusta Ave
39,Her Father's Cider Bar & Kitchen,4.5,119 Harbord Street
39,Yasu,4.5,81 Harbord Street
39,Free Times Cafe,3.5,320 College Street
39,Seven Lives Tacos y Mariscos,4.5,72 Kensington Avenue
39,Top Gun Burgers,3.5,251 Augusta Avenue
39,Hawker,5.0,291 Augusta Ave
39,Quetzal,4.0,419 College Street
39,Sue Fung's Dim Sum Canteen,4.0,356 College Street
39,Aloette,4.5,163 Spadina Avenue
39,Saigon Lotus,4.5,6 St Andrew Street
40,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street
40,Katsuya,4.5,66 Gerrard Street E
40,KINTON RAMEN,4.0,396 Church Street
40,Hair of the Dog,4.0,425 Church Street
40,Gurume Sushi,5.0,45 Carlton Street
40,Banh Mi Boys,4.0,399 Yonge Street
40,Kintaro Izakaya,4.0,459 Church Street
40,The Keg Steakhouse + Bar,4.0,515 Jarvis Street
40,Afuri,4.0,411 Church Street
40,Barberian's Steak House,4.0,7 Elm Street
40,Adega Restaurante,4.0,33 Elm St
40,Blaze Pizza,4.5,10 Dundas St. East
40,George Restaurant,4.5,111 Queen Street E
40,Congee Queen,4.0,360 Yonge Street
40,The Queen And Beaver Public House,4.0,35 Elm Street
40,Edomae Kiyomi,4.0,76 Gerrard Street E
40,Zakkushi On Carlton,4.0,193 Carlton Street
40,Thai On Yonge,4.0,370 Yonge Street
40,Bocconcini Toronto,4.5,96 Gerrard Street E
40,W Burger Bar,3.5,10 College Street
41,Gusto 101,4.0,101 Portland Street
41,Rodney's Oyster House,4.0,469 King Street W
41,Iruka Sushi,3.5,550 Queens Quay W
41,Sansotei Ramen,4.0,115 Fort York Boulevard
41,Mira,4.5,420A Wellington Street W
41,Jacobs & Co. Steakhouse,4.5,12 Brant Street
41,Le Sélect Bistro,4.0,432 Wellington Street W
41,Buca,4.0,604 King Street W
41,Chubby's Jamaican Kitchen,4.0,104 Portland Street
41,Hunters Landing,3.5,82 Fort York Blvd
41,Wvrst,4.0,609 King Street W
41,Akira Back,4.0,80 Blue Jays Way
41,Beast Pizza,4.0,96 Tecumseth Street
41,The Keg Steakhouse + Bar,4.0,560 King Street W
41,TOCA,4.0,181 Wellington Street W
41,Roywoods,3.5,121 Fort York Boulevard
41,Wilbur Mexicana,4.0,552 King Street W
41,Aanch,4.0,259 Wellington St W
41,Guirei Japanese Restaurant,3.5,600 Queens Quay W
41,Scooped by Demetres,4.5,113 Fort York Boulevard
42,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street
42,KINTON RAMEN,4.0,396 Church Street
42,Banh Mi Boys,4.0,399 Yonge Street
42,Adega Restaurante,4.0,33 Elm St
42,The Queen And Beaver Public House,4.0,35 Elm Street
42,Barberian's Steak House,4.0,7 Elm Street
42,Congee Queen,4.0,360 Yonge Street
42,Richmond Station,4.5,1 Richmond Street W
42,W Burger Bar,3.5,10 College Street
42,Donatello Restaurant,4.0,37 Elm Street
42,Gurume Sushi,5.0,45 Carlton Street
42,Thai On Yonge,4.0,370 Yonge Street
42,Katsuya,4.5,66 Gerrard Street E
42,Bangkok Garden Restaurant,3.0,18 Elm Street
42,Konjiki Ramen Downtown,4.0,41 Elm Street
42,Salad King Restaurant,3.5,340 Yonge Street
42,Blaze Pizza,4.5,10 Dundas St. East
42,Fran's Restaurant,3.5,20 College Street
42,The Keg Steakhouse + Bar,4.0,515 Jarvis Street
42,Daldongnae Korean BBQ - Dundas Square,4.5,361 Yonge Street
43,Pai Northern Thai Kitchen,4.5,18 Duncan Street
43,Real Sports,3.5,15 York Street
43,Richmond Station,4.5,1 Richmond Street W
43,Taverna Mercatto,3.5,120 Bremner Boulevard
43,Canoe,4.0,66 Wellington Street  W
43,Kellys Landing,3.5,123 Front Street W
43,Miku,4.0,105-10 Bay Street
43,Library Bar,4.0,100 Front Street W
43,Chotto Matte,4.0,161 Bay Street
43,E11even,3.5,15 York Street
43,WVRST Union Station,4.0,65 Front Street West
43,Harbour 60,3.5,60 Harbour Street
43,KINKA IZAKAYA HARBOURFRONT,4.0,110 Harbour Street
43,Byblos,4.5,11 Duncan Street
43,Union Chicken,3.5,65 Front Street W
43,The Loose Moose,3.5,146 Front Street West
43,Beerbistro,4.0,18 King Street E
43,SOCO Kitchen + Bar,3.5,75 Lower Simcoe Street
43,King Taps,4.0,100 King Street W
43,Evviva Breakfast & Lunch,4.0,25 Lower Simcoe
44,Zakkushi On Carlton,4.0,193 Carlton Street
44,The Keg Steakhouse + Bar,4.0,515 Jarvis Street
44,The House On Parliament,4.0,454 Parliament Street
44,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street
44,Stout Irish Pub,4.0,221 Carlton Street
44,Kintaro Izakaya,4.0,459 Church Street
44,Katsuya,4.5,66 Gerrard Street E
44,Storm Crow Manor,4.0,580 Church Street
44,Chew Chew's Diner,4.0,186 Carlton Street
44,KINTON RAMEN,4.0,396 Church Street
44,Adega Restaurante,4.0,33 Elm St
44,Hair of the Dog,4.0,425 Church Street
44,The Blake House,4.0,449 Jarvis Street
44,Si Lom Thai Bistro,4.0,534 Church Street
44,F'Amelia,3.5,12 Amelia Street
44,Barberian's Steak House,4.0,7 Elm Street
44,The Queen And Beaver Public House,4.0,35 Elm Street
44,Banh Mi Boys,4.0,399 Yonge Street
44,Mr Jerk,4.0,209 Wellesley Street E
44,Tinuno,4.0,31 Howard Street
45,Pai Northern Thai Kitchen,4.5,18 Duncan Street
45,Byblos,4.5,11 Duncan Street
45,Rodney's Oyster House,4.0,469 King Street W
45,Gusto 101,4.0,101 Portland Street
45,Mira,4.5,420A Wellington Street W
45,Hunters Landing,3.5,82 Fort York Blvd
45,Le Sélect Bistro,4.0,432 Wellington Street W
45,Akira Back,4.0,80 Blue Jays Way
45,Alo Restaurant,4.5,163 Spadina Avenue
45,Jacobs & Co. Steakhouse,4.5,12 Brant Street
45,Khao San Road,4.0,11 Charlotte Street
45,Lee,4.0,497 Richmond Street W
45,Buca,4.0,604 King Street W
45,Aloette,4.5,163 Spadina Avenue
45,Chubby's Jamaican Kitchen,4.0,104 Portland Street
45,Chin Chin Street Side Kitchen,3.5,363 Bremner Boulevard
45,Wvrst,4.0,609 King Street W
45,The Haam,4.0,342 Adelaide St W
45,The Morning After,3.5,88 Fort York Boulevard
45,360 Restaurant,3.5,CN Tower
46,Grey Gardens,4.5,199 Augusta Avenue
46,Saigon Lotus,4.5,6 St Andrew Street
46,Seven Lives Tacos y Mariscos,4.5,72 Kensington Avenue
46,Fudao noodle house,4.0,358 Spadina ave
46,The Cottage Cheese,4.5,64 Oxford Street
46,The Burgernator,4.0,269 Augusta Avenue
46,Pizzeria Via Mercanti,3.5,188 Augusta Avenue
46,Rikki Tikki,5.0,209 Augusta Avenue
46,Top Gun Burgers,3.5,251 Augusta Avenue
46,Juicy Dumpling,4.0,280 Spadina Ave
46,Belgian Sweet Corner - Lekker,4.5,237 Augusta Avenue
46,Ajisen Ramen,3.5,332 Spadina Avenue
46,Chine Legendary Hot Pot & Noodles,4.0,327 Spadina Avenue
46,Fresco's Fish & Chips,4.5,201 Augusta Avenue
46,Film Cafe by Eative,3.5,230 Augusta Avenue
46,Alo Restaurant,4.5,163 Spadina Avenue
46,Bar Raval,4.0,505 College Street
46,Aloette,4.5,163 Spadina Avenue
46,Shi Miaodao Yunnan Rice Noodle,4.0,318 Spadina Avenue
46,Otto's Berlin Döner,4.0,256 Augusta Avenue
47,Sugo,4.5,1281 Bloor Street W
47,Antler Kitchen & Bar,4.5,1454 Dundas Street West
47,Le Baratin,4.5,1600 Dundas Street. W
47,Café Polonez,4.5,195 Roncesvalles Avenue
47,Barque Smokehouse,4.0,299 Roncesvalles Avenue
47,Good Fork,4.0,1550 Dundas Street W
47,The Commoner,4.0,2067 Dundas Street W
47,The Ace,4.0,231A Roncesvalles Avenue
47,Pho Linh,4.0,1156 College Street W
47,Takht-e Tavoos,4.5,1120 College Street
47,Pizzeria Defina,4.0,321 Roncesvalles Ave
47,The Federal,4.0,1438 Dundas Street W
47,La Cubana,3.5,392 Roncesvalles Avenue
47,Bar Neon,4.0,1226 Bloor Street W
47,Brazil Bakery and Pastry,4.0,1566 Dundas Street W
47,Burdock,3.5,1184 Bloor Street W
47,African Palace,4.0,977 Bloor Street W
47,Viaggio,4.0,1727 Dundas St W
47,Wenona Craft Beer Lodge,4.0,1069 Bloor Street W
47,The Gaslight,4.5,1426 Bloor Street W
48,Le Baratin,4.5,1600 Dundas Street. W
48,Café Polonez,4.5,195 Roncesvalles Avenue
48,Sugo,4.5,1281 Bloor Street W
48,The Commoner,4.0,2067 Dundas Street W
48,Barque Smokehouse,4.0,299 Roncesvalles Avenue
48,Guu Izakaya Toronto,4.0,1314 Queen Street W
48,Good Fork,4.0,1550 Dundas Street W
48,Viaggio,4.0,1727 Dundas St W
48,The Ace,4.0,231A Roncesvalles Avenue
48,Pizzeria Defina,4.0,321 Roncesvalles Ave
48,Takht-e Tavoos,4.5,1120 College Street
48,Pho Linh,4.0,1156 College Street W
48,Peter's No Frills,4.0,222 Lansdowne Avenue
48,La Cubana,3.5,392 Roncesvalles Avenue
48,Brazil Bakery and Pastry,4.0,1566 Dundas Street W
48,Dil Se Indian Restaurant & Bar,4.5,335 Roncesvalles Avenue
48,Burdock,3.5,1184 Bloor Street W
48,Bar Neon,4.0,1226 Bloor Street W
48,The Gaslight,4.5,1426 Bloor Street W
48,Arabesque Middle Eastern Foods,4.5,1068 College Street
49,Le Baratin,4.5,1600 Dundas Street. W
49,Antler Kitchen & Bar,4.5,1454 Dundas Street West
49,Café Polonez,4.5,195 Roncesvalles Avenue
49,Sugo,4.5,1281 Bloor Street W
49,Viaggio,4.0,1727 Dundas St W
49,Good Fork,4.0,1550 Dundas Street W
49,Barque Smokehouse,4.0,299 Roncesvalles Avenue
49,Giulietta,4.0,972 College Street
49,Pho Linh,4.0,1156 College Street W
49,Takht-e Tavoos,4.5,1120 College Street
49,Brazil Bakery and Pastry,4.0,1566 Dundas Street W
49,Imanishi Japanese Kitchen,4.0,1330 Dundas Street W
49,Lula Lounge,3.5,1585 Dundas Street W
49,The Ace,4.0,231A Roncesvalles Avenue
49,The Commoner,4.0,2067 Dundas Street W
49,Pizzeria Defina,4.0,321 Roncesvalles Ave
49,The Federal,4.0,1438 Dundas Street W
49,Peter's No Frills,4.0,222 Lansdowne Avenue
49,La Cubana,3.5,392 Roncesvalles Avenue
49,Burdock,3.5,1184 Bloor Street W
50,Bar Isabel,4.0,797 College Street
50,The Caledonian,4.5,856 College Street
50,Chiado,4.0,864 College Street
50,Giulietta,4.0,972 College Street
50,Antler Kitchen & Bar,4.5,1454 Dundas Street West
50,Imm Thai Kitchen,4.5,651 College Street
50,La Banane,4.5,227 Ossington Avenue
50,Regina Pizzeria & Trattoria,4.0,782 College Street
50,Vos Restaurante Argentino,4.0,847 College st
50,Bellwoods Brewery,4.0,124-126 Ossington Avenue
50,Pizzeria Libretto,4.0,221 Ossington Avenue
50,College Falafel,4.0,450 Ossington Ave
50,Mamakas Taverna,4.0,80 Ossington Avenue
50,Enoteca Sociale,4.0,1288 Dundas St W
50,Union,4.0,72A Ossington Avenue
50,The Night Baker,4.0,825 College Street
50,The Daily Dumpling Wonton Co,4.0,792 College St
50,Taverniti,4.0,591 College Street
50,La Bella Managua,4.5,872 Bloor Street W
50,Imanishi Japanese Kitchen,4.0,1330 Dundas Street W
