ID,place_name,rating,place_address,review_count,latitude,longitude
13,Cactus Club Cafe,4.0,77 Adelaide Street W,610,43.64950420768667,-79.38251803088575
14,The House On Parliament,4.0,454 Parliament Street,317,43.66359,-79.36794
14,White Lily Diner,4.5,678 Queen Street E,147,43.65881,-79.3511599
14,Zakkushi On Carlton,4.0,193 Carlton Street,328,43.66343,-79.37062
14,Lady Marmalade,4.0,265 Broadview Avenue,634,43.66319,-79.35134
14,Saigon PAI,4.5,446 Parliament Street,59,43.663435,-79.367799
14,Stout Irish Pub,4.0,221 Carlton Street,154,43.6639,-79.36894
14,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,202,43.659652,-79.346481
14,Maya Bay Thai,4.5,252 Carlton Street,51,43.66447,-79.3682
14,Batifole Restaurant,4.0,744 Gerrard Street E,84,43.66678,-79.34733
14,Completo,4.5,337 Broadview Ave,15,43.6648243976782,-79.3521867220123
14,The Comrade,4.0,758 Queen Street E,87,43.659392263038,-79.347948327349
14,O’SOMAE,4.5,357 Broadview Ave,30,43.6653004,-79.3522633
14,Oji Seichi,4.0,354 Broadview Avenue,38,43.66509,-79.35265
14,Rooster Coffee House,4.5,479 Broadview Avenue,162,43.6691999,-79.3527
14,Mi Mi Restaurant,4.0,686A Gerrard Street E,138,43.66633091253271,-79.34922890000001
14,Dine & Dim,4.5,633 Gerrard St E,28,43.6656274,-79.3506883
14,Momo Ghar,5.0,568 Parliament St,13,43.66741,-79.36953
14,Salt and Tobacco,4.5,521 Parliament Street,63,43.66536,-79.3681299
14,Brickworks Cider House,4.0,709 Queen Street E,88,43.65882656696621,-79.3496389
14,Wok & Roast Chinese BBQ,3.5,349 Broadview Ave,106,43.66505,-79.35218
15,Richmond Station,4.5,1 Richmond Street W,908,43.6513729,-79.379285
15,Gyukatsu Kyoto Katsugyu,4.0,134 Dundas Street E,156,43.65687,-79.37616
15,Hokkaido Ramen Santouka,4.0,91 Dundas Street E,896,43.656321731393,-79.377499580039
15,J San Sushi Bar,4.5,186 Jarvis Street,85,43.65612,-79.37453
15,Page One,4.0,106 Mutual Street,90,43.657853,-79.376254
15,George Restaurant,4.5,111 Queen Street E,300,43.65337263523713,-79.37432933100068
15,Katsuya,4.5,66 Gerrard Street E,501,43.65995,-79.37882
15,KINKA IZAKAYA ORIGINAL,4.0,398 Church Street,1818,43.66042406856627,-79.37890046282942
15,Blaze Pizza,4.5,10 Dundas St. East,585,43.6565313336776,-79.3800427473602
15,The Senator,4.0,249 Victoria Street,495,43.65574,-79.37896
15,Egg Club,4.5,88 Dundas Street E,137,43.65655,-79.37793
15,Pearl Diver,4.0,100 Adelaide Street E,632,43.65163,-79.37375
15,Cafe Oro Di Napoli,4.5,75 Jarvis Street,102,43.6514257145518,-79.3721591972351
15,The Carbon Bar,4.0,99 Queen Street East,418,43.653088,-79.374829
15,KINTON RAMEN,4.0,396 Church Street,225,43.6603113,-79.3789004
15,Beerbistro,4.0,18 King Street E,682,43.64946713499637,-79.3771696548727
15,The Keg Steakhouse + Bar - York Street,4.0,165 York Street,310,43.650011481693866,-79.38395891300931
15,Eggspectation,4.0,483 Bay Street,780,43.6532721,-79.3812455
15,Mengrai Thai,4.0,82 Ontario Street,301,43.6541,-79.366917
15,Banh Mi Boys,4.0,399 Yonge Street,512,43.6590974,-79.3820781
16,Batifole Restaurant,4.0,744 Gerrard Street E,84,43.66678,-79.34733
16,Wynona,4.5,819 Gerrard Street E,62,43.66706,-79.34454
16,The Real Jerk,3.5,842 Gerrard Street E,188,43.66769187268936,-79.34326795582162
16,Mi Mi Restaurant,4.0,686A Gerrard Street E,138,43.66633091253271,-79.34922890000001
16,Hailed Coffee,4.5,801 Gerrard Street E,59,43.66688,-79.34538
16,White Lily Diner,4.5,678 Queen Street E,147,43.65881,-79.3511599
16,Maple Leaf Tavern,4.0,955 Gerrard Street E,108,43.66814,-79.33976
16,Ascari,4.0,1111 Queen Street E,128,43.6619301,-79.3353424
16,Gare De L'est,3.5,1190 Dundas Street E,75,43.6648384,-79.3419374
16,Tabule Middle Eastern Cuisine,4.0,810 Queen Street  E,202,43.659652,-79.346481
16,Eastside Social,4.5,1008 Queen Street E,81,43.661432,-79.339113
16,Lady Marmalade,4.0,265 Broadview Avenue,634,43.66319,-79.35134
16,Dine & Dim,4.5,633 Gerrard St E,28,43.6656274,-79.3506883
16,Maker Pizza,4.5,105A - 388 Carlaw Avenue,11,43.66575979304758,-79.34251189999999
16,Bach Yen,4.0,738 Gerrard Street E,214,43.66684,-79.34756
16,The Comrade,4.0,758 Queen Street E,87,43.659392263038,-79.347948327349
16,Que Ling Restaurant,4.0,248 Boulton Avenue,94,43.6658199,-79.34941
16,EAT BKK Thai Kitchen,4.0,898 Queen Street E,74,43.6605957,-79.3429889
16,CrowdedHouse,4.5,1161 Queen Street E,64,43.6622812,-79.3335735
16,Chula Taberna Mexicana,4.0,1058 Gerrard Street E,161,43.6692562,-79.3359022
17,Rush Hour,4.5,1438A Dufferin Street,48,43.67111,-79.44037
17,The Sovereign,4.5,1359 Davenport Road,36,43.67299,-79.44002
17,Agio,4.5,1351 St Clair Avenue W,191,43.67599,-79.45066
17,Barista & Chef,4.5,1006 Saint Clair Avenue W,53,43.6794533,-79.4374528
17,CANO Restaurant,4.5,1108 St Clair Avenue W,73,43.67871,-79.44058
17,Famiglia Baldassarre,4.5,122 Geary Avenue,74,43.67052,-79.4350599
17,Emma's Country Kitchen,4.0,810 Saint Clair Avenue W,442,43.68103,-79.4303599
17,FK,4.5,770 St Clair Avenue W,54,43.68127,-79.42869
17,Pukka,4.0,778 St. Clair Avenue W,180,43.681191,-79.429274
17,Nodo Restaurant,4.5,794 Saint Clair Avenue W,65,43.6810110636599,-79.4297991693019
17,Marcello’s pizzeria,4.0,1163 Saint Clair Avenue W,103,43.67783,-79.4425399
17,Tre Mari Bakery,4.5,1311 Saint Clair Avenue W,94,43.6765,-79.44868
17,Atomic 10,4.5,145 Lauder Ave,32,43.67849,-79.43952
17,Aviv Immigrant Kitchen,4.5,779 St. Clair Avenue W,22,43.68078,-79.42912
17,DeSotos Eatery,4.0,1079 St Clair Avenue West,84,43.6786263,-79.4396588
17,Good Behaviour,4.5,342 Westmoreland Avenue N,48,43.670771021124935,-79.434624
17,Pizza e Pazzi,4.0,1182 St Clair Avenue W,91,43.678,-79.44385892512817
17,King's Tacos,4.0,1190 St Clair Avenue W,81,43.67803,-79.4440599
17,Parallel,4.0,217 Geary Avenue,106,43.6694450818033,-79.4385803863406
17,Rio 40 Restaurant,4.0,1256 Saint Clair Avenue West,63,43.677457,-79.446485
18,Descendant Detroit Style Pizza,4.5,1168 Queen Street E,447,43.662889,-79.332404
18,Eastside Social,4.5,1008 Queen Street E,81,43.661432,-79.339113
